step,mean_vel_x,mean_abs_vx_error,p2_fault_active_mean,residual_action_mean_norm,final_action_mean_norm,base_action_mean_norm,residual_action_max_norm,mean_abs_yaw_error,done_count,no_nan_inf
124,0.9106200933456421,0.19736476242542267,0.0,0.0643412172794342,1.4436248540878296,1.4436248540878296,0.09917108714580536,0.11284561455249786,0,True
125,0.8856250047683716,0.1986704170703888,0.0,0.06401121616363525,1.4577891826629639,1.4577891826629639,0.08560160547494888,0.0960029810667038,0,True
126,0.8819078803062439,0.20085358619689941,0.0,0.06267445534467697,1.4430031776428223,1.4430031776428223,0.09833177924156189,0.10240589082241058,0,True
127,0.8855602145195007,0.19066014885902405,0.0,0.06437073647975922,1.4468331336975098,1.4468331336975098,0.0866866484284401,0.1118638664484024,0,True
128,0.8940801024436951,0.18606813251972198,0.0,0.06513512134552002,1.4329919815063477,1.4329919815063477,0.09584864228963852,0.12483750283718109,0,True
129,0.8916475772857666,0.18803563714027405,0.0,0.06503450870513916,1.4487988948822021,1.4487988948822021,0.09110605716705322,0.1192442998290062,0,True
130,0.900516152381897,0.17385347187519073,0.0,0.0642305314540863,1.451019525527954,1.451019525527954,0.08440299332141876,0.11068752408027649,0,True
131,0.9124059081077576,0.1778264343738556,0.0,0.06412827968597412,1.4650534391403198,1.4650534391403198,0.0870639756321907,0.09119027853012085,0,True
132,0.9270768761634827,0.16990846395492554,0.0,0.06486821174621582,1.4608691930770874,1.4608691930770874,0.10017476230859756,0.08448636531829834,0,True
133,0.9419377446174622,0.1683417558670044,0.0,0.06671774387359619,1.4575649499893188,1.4575649499893188,0.08877120167016983,0.10736057162284851,0,True
134,0.9395428895950317,0.17059162259101868,0.0,0.06563961505889893,1.4283366203308105,1.4283366203308105,0.0836329236626625,0.09838171303272247,0,True
135,0.9233918786048889,0.16731970012187958,0.0,0.064216248691082,1.4413855075836182,1.4413855075836182,0.0859217494726181,0.10344991087913513,0,True
136,0.9266606569290161,0.17129862308502197,0.0,0.06334511935710907,1.4453660249710083,1.4453660249710083,0.08500681817531586,0.10135587304830551,0,True
137,0.9124035835266113,0.1680571734905243,0.0,0.06480124592781067,1.4361505508422852,1.4361505508422852,0.08698947727680206,0.09776907414197922,0,True
138,0.9138848781585693,0.17916910350322723,0.0,0.06356403231620789,1.4385299682617188,1.4385299682617188,0.09706207364797592,0.11535632610321045,0,True
139,0.9100513458251953,0.17414799332618713,0.0,0.06506937742233276,1.4451136589050293,1.4451136589050293,0.09938804805278778,0.11173481494188309,0,True
